ID,Application_Date,Applicant_Income,Applicant_Age,Loan_Amount,Loan_Term,Credit_Score,Employment_Years,Education_Level,Current_Address_Years,Has_Collateral,Debt_To_Income_Ratio,Approved
22974,3/15/2021,70680,35,224480,3,639,25,Bachelor,2,0,0.5666841,1
10125,3/15/2021,71550,55,141330,1,509,16,Bachelor,13,1,0.861368348,0
20084,3/15/2021,58540,52,227840,9,378,11,Doctoral,3,0,0.199001477,0
12654,3/15/2021,81010,56,135860,1,421,23,Bachelor,2,1,0.116031824,1
20192,3/15/2021,60620,25,255310,9,489,23,Bachelor,10,0,1.19644006,0
17116,3/15/2021,75270,44,231580,9,414,22,Bachelor,3,0,0.961712154,0
2345,3/16/2021,45360,30,277220,9,570,8,Postgraduate,5,0,0.508432179,1
2558,3/16/2021,51540,53,127020,8,355,10,Bachelor,7,0,2.685208204,0
10610,3/16/2021,61430,31,295760,4,276,3,Bachelor,13,0,0.141329614,0
14937,3/16/2021,91620,57,202020,5,664,17,Doctoral,11,0,0.731440663,1
1071,3/16/2021,30640,58,83750,1,273,10,Bachelor,2,1,0.312230216,1
17142,3/16/2021,57650,35,178110,6,370,28,Postgraduate,9,1,0.325840519,1
14810,3/16/2021,64230,48,255620,6,756,18,Postgraduate,2,0,0.619579764,1
9140,3/16/2021,95150,37,174640,4,729,28,High School,1,0,0.691595033,0
9653,3/16/2021,83360,53,103310,5,618,29,Doctoral,6,0,0.292287175,1
22514,3/16/2021,37140,36,276200,7,259,20,Bachelor,13,1,2.011245865,1
21294,3/17/2021,45720,25,110300,5,723,15,Doctoral,1,0,1.125381166,1
6630,3/17/2021,42820,30,263250,4,710,9,Bachelor,3,1,1.225202848,1
21624,3/17/2021,92880,34,298720,4,455,29,Postgraduate,12,1,0.647778911,1
15488,3/17/2021,96590,21,153520,6,282,10,Postgraduate,8,0,0.447772757,1
21787,3/17/2021,32460,25,127500,9,733,14,Postgraduate,14,1,0.690462833,1
14119,3/17/2021,75160,52,294830,2,580,6,Bachelor,1,1,0.138419459,1
22242,3/17/2021,58220,22,159730,3,782,6,Doctoral,10,1,0.625399667,0
12436,3/18/2021,74320,30,160080,3,633,4,Bachelor,10,0,0.44657027,1
23889,3/18/2021,33100,40,261500,2,553,2,Bachelor,6,0,0.384569908,0
18215,3/19/2021,86790,28,122820,5,378,29,Bachelor,6,1,0.421407963,1
10579,3/19/2021,83900,39,91140,1,461,27,Postgraduate,9,0,2.480592013,0
6290,3/19/2021,48160,26,72720,9,325,18,Doctoral,5,0,1.00848239,0
22772,3/19/2021,37460,37,151390,5,774,11,Bachelor,2,0,0.469641508,0
10643,3/19/2021,35620,42,191530,5,290,15,Bachelor,4,1,0.587988827,1
20760,3/19/2021,76780,47,125900,4,591,17,Doctoral,1,1,0.620722856,1
17175,3/19/2021,71370,57,229490,6,285,5,High School,11,1,0.421447513,0
19192,3/19/2021,56840,37,57070,7,464,28,Doctoral,9,1,0.172339559,1
3729,3/19/2021,33010,40,169950,4,401,18,Bachelor,14,1,0.487478701,1
18787,3/19/2021,51120,45,251620,2,405,1,Postgraduate,12,0,0.172612382,0
21012,3/19/2021,99330,29,157040,5,617,25,Bachelor,3,1,0.957105263,0
4542,3/19/2021,40010,48,161450,5,323,18,Doctoral,11,0,0.246715654,0
12083,3/19/2021,74460,23,51400,1,315,16,Doctoral,5,0,0.357097146,0
12589,3/22/2021,74460,21,126210,5,632,23,Bachelor,14,0,0.145614035,0
3748,3/23/2021,44560,35,130390,4,435,25,Bachelor,1,0,0.165690377,0
13568,3/24/2021,49060,24,153070,3,426,25,Doctoral,5,0,3.087523277,0
7048,3/24/2021,88290,21,257270,9,419,23,Doctoral,2,1,0.352419809,1
6949,3/24/2021,41500,59,165440,5,726,12,Doctoral,13,1,0.104371145,1
1914,3/24/2021,70290,37,134560,3,692,23,Doctoral,14,0,0.42552604,0
18296,3/24/2021,52920,32,82480,9,560,10,Postgraduate,11,1,0.519820572,1
18953,3/24/2021,68730,33,148830,3,421,17,Doctoral,13,0,0.875209057,0
16945,3/24/2021,85980,39,62030,1,688,26,Postgraduate,3,0,0.641923511,0
16548,3/25/2021,69720,21,115450,1,397,2,Postgraduate,3,1,0.231723238,0
9692,3/25/2021,39020,47,193540,6,478,27,Bachelor,8,0,1.08933976,0
11490,3/25/2021,41130,47,236350,5,713,22,Postgraduate,11,0,0.502825342,0
21028,3/25/2021,87850,36,74990,3,267,14,Postgraduate,3,0,0.427408296,0
16045,3/25/2021,91810,26,270720,1,753,24,Bachelor,11,1,1.778192681,1
22432,3/25/2021,41190,57,189900,1,337,24,Bachelor,8,1,0.421264526,0
5332,3/25/2021,61300,56,78430,5,713,25,Postgraduate,2,0,0.468915249,0
13372,3/25/2021,95130,55,162500,6,493,22,Doctoral,12,0,0.499807618,1
23979,3/25/2021,80700,43,235900,6,780,2,Doctoral,13,1,2.101495726,1
22566,3/26/2021,32720,55,142120,2,420,8,Doctoral,6,0,0.085861518,0
20122,3/26/2021,61270,28,53990,1,413,21,Postgraduate,3,1,0.297759139,1
1322,3/26/2021,44570,46,222300,1,739,17,Doctoral,13,1,0.294396788,1
22613,3/26/2021,89710,24,219860,8,787,12,Doctoral,8,1,3.508849558,1
7158,3/26/2021,44840,53,213470,4,472,7,Postgraduate,3,0,0.464271949,0
19163,3/26/2021,52250,40,121660,2,602,8,Postgraduate,6,1,0.118727514,1
16522,3/29/2021,67950,52,70450,3,785,9,Postgraduate,4,0,0.161354131,0
8993,3/29/2021,93500,28,225510,3,332,11,Postgraduate,13,1,0.595689247,1
1582,3/29/2021,55010,49,91880,3,302,29,Doctoral,1,1,0.278036059,1
8184,3/30/2021,95770,37,125070,1,400,6,Bachelor,11,1,0.807665602,1
7981,3/30/2021,65510,33,89710,7,563,22,Bachelor,13,0,0.459947993,0
23217,3/30/2021,35900,23,109340,2,352,13,Postgraduate,6,1,0.221898943,1
20633,3/30/2021,91980,40,234320,1,402,5,Postgraduate,13,1,0.154897152,1
21794,3/30/2021,45790,33,247980,8,398,2,Bachelor,5,1,0.580441314,0
22779,3/31/2021,52080,43,97660,6,759,14,Postgraduate,5,1,0.637552905,1
11183,3/31/2021,61460,40,105250,9,466,6,Postgraduate,13,1,0.511780025,1
1936,3/31/2021,58530,41,215010,7,528,13,Bachelor,9,0,0.209592823,0
16715,3/31/2021,49720,56,176890,8,293,8,High School,2,1,0.85753132,1
22694,3/31/2021,96250,49,70760,2,470,7,Postgraduate,2,0,1.683466135,0
7230,3/31/2021,44750,29,182820,6,366,23,Bachelor,3,1,0.20589444,1
14791,3/31/2021,33840,23,297210,6,770,11,Doctoral,2,1,0.277857221,1
15440,3/31/2021,63270,57,230220,4,306,20,Postgraduate,13,1,0.403613221,1
23118,3/31/2021,57220,35,153730,2,424,4,Bachelor,2,0,0.325667828,0
18801,3/31/2021,73820,58,194530,2,527,21,Doctoral,11,1,0.66516119,1
4845,3/31/2021,35860,24,83990,9,301,29,Postgraduate,13,1,1.54018018,0
19738,3/31/2021,74360,26,269400,4,508,11,Bachelor,9,0,0.354119867,0
2908,3/31/2021,80630,32,224280,2,668,26,Postgraduate,5,0,1.283798001,0
20861,3/31/2021,32030,48,194620,6,718,25,Postgraduate,11,1,0.128180243,1
3202,3/31/2021,30810,52,223230,4,310,22,Postgraduate,2,0,0.391627279,1
1624,4/1/2021,97680,57,117150,5,728,21,Postgraduate,13,0,0.785275527,0
1379,4/1/2021,32120,51,94800,2,600,5,Bachelor,7,1,0.246612039,1
16886,4/1/2021,40460,32,77260,3,739,27,Postgraduate,10,0,0.729968267,1
13132,4/1/2021,56630,58,110110,7,572,12,Postgraduate,12,1,0.253925094,1
3765,4/1/2021,98640,44,240550,4,464,7,Bachelor,2,1,0.37892995,1
18674,4/1/2021,44240,38,292910,1,796,5,Postgraduate,7,1,0.776052152,1
19046,4/2/2021,37750,49,252530,9,762,25,Bachelor,14,0,0.486254673,0
13998,4/2/2021,69230,32,255220,5,589,3,Bachelor,2,1,0.097785412,1
11999,4/2/2021,92350,26,107550,9,346,27,High School,13,0,0.098685842,0
22943,4/5/2021,81480,58,207010,1,418,9,Postgraduate,6,0,1.051009564,0
16944,4/5/2021,68750,56,79360,7,500,10,Bachelor,11,0,1.399407031,0
17036,4/6/2021,59300,45,246100,2,310,25,Doctoral,6,1,0.189808849,1
18056,4/6/2021,51210,50,238550,5,255,29,Postgraduate,4,0,0.485327963,0
3748,4/6/2021,39360,37,92490,3,566,27,Doctoral,6,0,0.195080129,1
18161,4/6/2021,99770,39,138430,2,545,4,Bachelor,12,1,0.597923313,1
6996,4/6/2021,93430,35,215940,1,634,3,Doctoral,7,0,1.04028436,0
7228,4/6/2021,72150,21,166430,2,320,6,Doctoral,6,0,0.101263872,1
15011,4/6/2021,91680,27,92990,4,622,9,Bachelor,6,0,1.721889055,0
13359,4/6/2021,92370,46,56180,8,527,10,Doctoral,1,0,0.448889475,1
5679,4/6/2021,57530,39,121160,3,479,3,Bachelor,13,1,0.281838044,0
23305,4/7/2021,58500,28,236370,1,697,4,Doctoral,11,0,0.600272541,0
20278,4/7/2021,89720,34,135660,9,557,20,Bachelor,13,1,0.364666068,1
11044,4/7/2021,47570,55,195050,9,302,27,Bachelor,14,0,0.765957447,0
20400,4/7/2021,65390,39,82230,7,559,5,Postgraduate,4,0,1.42979351,0
1705,4/7/2021,66490,40,132830,6,603,2,Postgraduate,4,1,0.423480084,1
15750,4/7/2021,53110,52,171770,1,626,14,Bachelor,13,1,3.252361673,1
10058,4/7/2021,69590,57,266030,3,636,22,Bachelor,9,0,0.551882272,0
23452,4/7/2021,86880,57,268290,1,281,3,Postgraduate,1,0,0.137369687,0
8813,4/7/2021,58740,46,122820,3,490,14,Bachelor,7,1,0.830415001,1
21418,4/7/2021,31190,37,208750,1,606,19,Postgraduate,9,1,0.46297054,1
11512,4/7/2021,55680,49,263900,6,726,27,High School,7,1,1.840280483,1
12955,4/7/2021,36240,27,242650,6,505,16,Bachelor,3,1,0.496289358,1
6391,4/8/2021,85180,40,281340,3,725,20,Bachelor,4,1,0.591021672,1
8821,4/9/2021,94460,56,279450,1,726,5,Postgraduate,6,1,0.541079812,1
8464,4/9/2021,54730,33,210900,6,587,21,Postgraduate,5,1,0.72577968,1
8372,4/9/2021,78780,23,238460,4,360,27,Doctoral,9,1,1.983857729,1
18768,4/9/2021,71550,54,284470,6,412,16,Bachelor,7,0,0.369457701,0
11296,4/9/2021,34780,45,255390,5,599,26,Postgraduate,3,0,1.257204611,0
6769,4/9/2021,61500,29,172910,1,797,28,Postgraduate,13,0,0.378762475,1
12331,4/9/2021,83520,46,284330,9,727,1,Postgraduate,7,0,0.318527043,0
16637,4/12/2021,47730,50,70840,6,428,27,Bachelor,12,0,0.090628144,0
24469,4/12/2021,81430,59,54690,5,346,15,Postgraduate,8,1,0.238409221,1
4711,4/12/2021,92660,46,161670,3,626,5,Bachelor,2,1,0.320085737,1
19138,4/12/2021,47420,57,86450,7,263,14,Bachelor,6,0,0.627144147,0
9117,4/12/2021,52000,44,291560,3,765,23,Doctoral,4,0,0.12673971,1
7412,4/12/2021,85740,54,274220,5,272,25,Bachelor,8,0,0.091636684,1
11665,4/12/2021,99270,57,75320,6,568,13,Postgraduate,12,0,0.354762503,0
19109,4/12/2021,41620,40,62910,6,562,11,Postgraduate,5,1,0.393928194,1
18577,4/12/2021,58300,38,100830,2,765,2,Bachelor,1,1,0.18467433,1
19705,4/13/2021,40610,25,116930,8,742,28,Doctoral,8,0,0.40443093,0
24030,4/13/2021,70980,43,284620,4,495,4,Doctoral,12,1,0.176713221,1
2952,4/13/2021,30410,33,74990,8,286,21,Postgraduate,13,1,2.642014162,1
2513,4/13/2021,66420,56,297880,8,617,21,Doctoral,8,0,0.267180095,1
6269,4/13/2021,58820,54,293150,4,633,3,Bachelor,9,1,0.490682803,0
19006,4/13/2021,59930,28,120160,8,310,6,Doctoral,6,1,0.31628533,1
19167,4/13/2021,82350,45,257970,7,317,14,High School,10,1,0.446063517,1
2958,4/13/2021,83540,32,208850,1,460,21,Postgraduate,11,0,0.1438389,1
19252,4/13/2021,30070,23,193370,2,501,11,Bachelor,10,0,0.851003941,0
2170,4/13/2021,56960,39,174130,7,351,22,Postgraduate,3,1,0.203514434,1
20608,4/13/2021,60570,58,128360,2,315,12,Postgraduate,14,1,0.258516341,1
13480,4/13/2021,81090,36,275310,4,551,28,Bachelor,11,1,0.136712576,1
20698,4/14/2021,88930,41,273390,1,652,3,High School,12,1,0.27008478,1
8144,4/14/2021,51790,50,193870,4,385,5,Bachelor,8,1,0.680614859,1
12654,4/14/2021,48730,53,201780,6,335,24,Postgraduate,8,0,0.404207079,0
1399,4/14/2021,89620,22,208380,7,676,13,Bachelor,5,0,0.150251762,0
19420,4/14/2021,90130,36,107680,9,568,16,Postgraduate,3,0,1.007002188,0
15573,4/14/2021,66200,35,65400,9,377,2,High School,2,0,0.668711656,0
7244,4/14/2021,99990,32,55460,3,585,8,Doctoral,13,1,0.247552448,1
8069,4/14/2021,93250,30,199780,3,500,21,Postgraduate,11,1,0.263080371,0
12676,4/14/2021,70430,51,123350,5,614,4,Bachelor,1,0,0.334428538,0
14436,4/14/2021,86100,24,273150,1,313,20,Doctoral,8,0,0.277674163,1
21597,4/14/2021,35680,48,104630,8,448,19,Bachelor,11,0,0.519790889,0
9611,4/15/2021,76040,35,230600,6,687,3,Bachelor,11,1,0.265958808,0
18489,4/15/2021,35770,27,128660,7,365,26,Bachelor,12,0,0.309037298,0
10080,4/15/2021,99120,46,87840,6,271,18,Bachelor,6,1,1.217398884,1
19027,4/15/2021,98160,22,203140,4,636,19,Doctoral,9,0,0.456113027,0
3457,4/15/2021,72160,43,76120,2,664,9,Postgraduate,8,1,3.444724674,0
15387,4/15/2021,45110,57,98830,7,294,25,Postgraduate,8,0,0.383991347,0
23365,4/15/2021,36080,40,141540,3,479,28,Doctoral,1,1,0.486630556,0
24138,4/15/2021,37850,29,76490,9,473,19,Bachelor,14,0,0.141754671,0
23653,4/15/2021,55530,28,149860,2,315,21,Postgraduate,1,1,0.439748037,1
24297,4/15/2021,62720,56,277590,1,581,4,Doctoral,11,1,0.613919797,1
4408,4/16/2021,92300,58,184110,9,737,19,Bachelor,1,0,1.493455905,1
12047,4/19/2021,37580,52,71540,7,494,5,Postgraduate,10,0,0.139785709,0
15487,4/19/2021,92360,36,72810,8,680,18,Doctoral,6,1,0.085846707,1
20684,4/19/2021,73310,38,250320,5,442,7,Postgraduate,13,1,0.453066188,0
12747,4/19/2021,60330,53,291980,4,392,8,Postgraduate,8,1,0.443423069,0
22659,4/19/2021,40460,38,190890,6,598,7,Bachelor,1,0,0.290882997,0
15364,4/19/2021,70770,47,190070,2,761,13,Doctoral,10,1,0.862767475,0
14396,4/19/2021,93520,33,115790,6,793,6,Postgraduate,9,0,0.639533229,1
15696,4/20/2021,32350,28,77450,8,594,8,Bachelor,2,0,0.814122759,1
10647,4/21/2021,97550,41,196280,6,478,4,Bachelor,12,1,1.328821769,1
6856,4/21/2021,36590,52,126240,2,675,13,Postgraduate,8,0,0.695760895,0
17738,4/21/2021,59110,53,131460,9,508,12,Bachelor,5,1,1.840942563,1
21940,4/21/2021,64710,45,115220,1,478,21,Bachelor,3,0,0.59468123,0
10912,4/21/2021,50980,26,276850,9,774,16,Bachelor,5,0,0.817648874,0
3093,4/21/2021,80250,24,117130,9,413,10,Bachelor,4,0,0.211252491,0
3477,4/21/2021,86000,53,184590,3,796,4,Bachelor,14,0,1.398599869,1
2368,4/21/2021,90320,53,250940,8,555,18,Bachelor,14,1,0.831802372,1
5109,4/21/2021,61190,36,72900,4,555,7,Doctoral,14,1,0.449009615,1
19417,4/22/2021,30420,40,217540,5,309,13,Bachelor,12,1,0.235169492,0
3999,4/22/2021,89010,47,134100,8,551,29,Bachelor,14,1,0.66362054,1
12756,4/22/2021,98230,59,73560,2,402,13,Doctoral,11,0,0.681418919,0
5565,4/22/2021,60410,48,85770,1,399,28,Doctoral,4,1,3.106727721,1
20972,4/22/2021,57630,37,104180,2,699,6,Bachelor,8,0,0.855167874,0
2368,4/22/2021,68410,47,211540,4,517,3,Postgraduate,7,0,0.657125549,0
20725,4/22/2021,75670,25,285910,6,637,17,Doctoral,11,0,1.395781194,1
15674,4/22/2021,68540,59,269080,5,635,20,Bachelor,5,0,2.004740658,1
1821,4/23/2021,32290,42,129290,7,614,4,Bachelor,14,0,0.080207217,0
18352,4/23/2021,63190,29,202820,2,777,8,Postgraduate,11,0,0.423620934,0
14290,4/23/2021,91450,40,162050,3,385,9,Postgraduate,12,1,1.202768867,0
18596,4/23/2021,48590,40,212190,2,732,1,Bachelor,5,0,0.628786926,0
12507,4/23/2021,37120,21,154760,2,294,14,Bachelor,2,0,0.304438916,0
17517,4/26/2021,70060,37,69210,8,352,8,Postgraduate,1,1,0.152347582,0
9148,4/26/2021,32670,52,292200,2,575,18,Postgraduate,5,0,0.254984319,0
7954,4/27/2021,80150,48,63870,5,764,20,Postgraduate,1,0,0.221281557,1
6237,4/27/2021,53070,33,207360,4,476,1,Bachelor,9,0,3.065080136,1
12347,4/27/2021,35000,41,107460,4,790,7,Bachelor,12,0,0.268963297,0
12041,4/27/2021,69690,28,280420,2,533,2,Doctoral,3,1,1.064155251,0
14432,4/27/2021,47430,37,101550,1,333,15,Doctoral,3,1,0.131515119,1
21247,4/28/2021,60950,54,155770,4,511,15,Postgraduate,4,1,0.582305402,1
6673,4/28/2021,88630,34,226000,7,269,19,Postgraduate,6,1,0.608345324,1
16363,4/28/2021,98640,54,246070,4,374,9,Doctoral,4,1,0.068006593,1
5291,4/28/2021,93150,31,157020,5,541,18,Doctoral,13,0,0.70805177,0
22981,4/28/2021,72420,38,254200,8,799,18,Postgraduate,6,0,2.579902492,0
17891,4/28/2021,74110,44,172310,1,568,17,Bachelor,13,0,0.800031343,0
11568,4/28/2021,66260,49,126850,2,437,16,Postgraduate,11,0,0.519682704,0
13042,4/28/2021,85290,54,180550,5,478,15,Bachelor,7,1,0.075834465,0
14330,4/28/2021,47490,50,265050,7,334,27,Bachelor,7,1,0.84444091,0
19518,4/28/2021,36740,33,194130,2,476,27,Postgraduate,13,0,0.230065157,0
15111,4/28/2021,70350,40,211750,2,778,12,Bachelor,10,0,0.055287288,0
21272,4/28/2021,66490,50,124760,3,271,10,Doctoral,5,0,1.537915457,0
21407,4/28/2021,55850,27,71670,3,323,25,Bachelor,1,1,0.247092818,1
10889,4/28/2021,99930,26,268950,7,363,13,Bachelor,7,0,0.407678464,0
22294,4/29/2021,83440,40,52790,3,746,4,Postgraduate,8,1,2.024468512,1
23233,4/29/2021,64020,21,125630,1,704,25,Doctoral,12,1,0.350556377,1
17369,4/29/2021,58340,58,51680,8,323,14,Bachelor,2,0,1.136886503,0
15544,4/29/2021,92070,52,274820,8,761,8,Bachelor,12,0,0.318299605,1
6131,4/29/2021,49690,32,256030,7,343,6,Doctoral,3,1,0.541340914,1
22761,4/29/2021,41640,55,144240,1,307,10,Bachelor,12,0,0.171428571,1
15405,4/29/2021,49140,45,93190,6,507,11,Postgraduate,13,0,2.083105981,0
9239,4/30/2021,88780,57,88220,9,512,25,Bachelor,12,0,0.265503747,1
17961,4/30/2021,41310,38,218060,2,549,3,Postgraduate,8,1,0.596484405,1
2257,4/30/2021,54270,21,102500,9,493,27,Bachelor,6,0,0.311569756,1
16489,4/30/2021,75100,26,159260,7,254,21,Doctoral,2,0,0.607867906,0
21744,4/30/2021,50210,25,230370,3,620,18,Postgraduate,5,0,0.53344606,0
17090,4/30/2021,96540,56,94680,5,724,1,Postgraduate,9,0,0.638348518,1
2190,4/30/2021,67630,57,96940,5,311,4,Bachelor,13,1,2.226651036,0
12870,4/30/2021,38540,22,232860,6,514,13,Bachelor,6,0,3.118930041,0
13161,4/30/2021,70700,59,120800,8,267,17,High School,1,0,0.347266069,0
12584,5/3/2021,64130,51,169250,5,562,28,Bachelor,1,1,0.121075536,1
4903,5/3/2021,93340,21,222500,4,415,23,Doctoral,11,1,0.464713217,1
22906,5/3/2021,56210,37,133000,4,599,26,Doctoral,11,1,0.811034877,1
15425,5/3/2021,55250,32,87920,8,675,21,Postgraduate,13,0,1.353396691,0
13388,5/3/2021,55370,46,199590,2,286,5,Bachelor,14,1,0.644906034,1
13135,5/3/2021,99490,48,272850,8,680,15,Postgraduate,7,1,0.652315721,1
15672,5/3/2021,44190,46,256940,7,634,24,Bachelor,3,0,0.497378886,0
5059,5/3/2021,30810,25,294620,2,737,23,Doctoral,9,1,0.55243811,1
22224,5/4/2021,46770,36,65170,3,678,8,Doctoral,14,1,2.299914554,1
19113,5/4/2021,64820,33,250740,5,665,14,Doctoral,4,0,0.788797394,1
1293,5/4/2021,82900,41,98300,4,539,24,Bachelor,7,1,1.291651342,1
11022,5/4/2021,88230,25,286690,1,302,3,Bachelor,11,1,0.577939191,1
5170,5/4/2021,63530,50,147610,6,721,10,Bachelor,14,0,1.195188794,0
9818,5/4/2021,77940,29,281070,4,676,26,Postgraduate,5,1,0.389828983,1
23869,5/4/2021,75130,30,60030,6,367,11,Postgraduate,6,0,0.086592656,0
18558,5/5/2021,62270,21,224430,2,440,26,High School,8,1,1.472840606,0
10859,5/5/2021,74020,48,79760,3,572,9,Bachelor,3,0,0.103682814,0
23278,5/5/2021,48460,21,279000,9,401,17,Postgraduate,6,1,2.792144026,1
20616,5/5/2021,68810,47,264240,8,439,20,Postgraduate,11,1,2.064053817,1
5530,5/5/2021,83880,24,252640,2,329,12,Postgraduate,1,1,4.252268603,1
12952,5/5/2021,72140,33,207610,2,256,24,Bachelor,3,0,0.181615447,0
16702,5/5/2021,46920,21,200450,4,301,7,Bachelor,6,0,1.338469906,0
8952,5/6/2021,94940,26,291840,2,492,12,High School,3,1,1.225711482,1
8782,5/6/2021,98800,49,126970,5,460,21,Doctoral,10,0,0.382467895,0
6373,5/6/2021,61660,21,139470,1,353,28,Postgraduate,14,0,0.286746988,0
14438,5/6/2021,95550,31,183820,8,285,24,Bachelor,2,1,0.639082161,1
21310,5/6/2021,56300,25,258400,8,371,28,Doctoral,8,1,1.136097685,1
15908,5/6/2021,85030,28,56270,1,601,29,Bachelor,13,0,0.445515507,0
17842,5/6/2021,74480,22,109970,1,728,29,Doctoral,10,0,0.346127593,0
10951,5/6/2021,41570,51,156460,7,683,17,Bachelor,6,1,1.138251099,1
17416,5/6/2021,39750,43,185280,2,483,29,Postgraduate,11,1,0.546378653,1
13895,5/6/2021,31980,22,74130,2,639,12,Bachelor,9,1,0.167373573,0
10639,5/6/2021,96780,40,259920,1,622,14,Bachelor,7,0,0.171967863,0
3522,5/6/2021,44750,55,75050,5,302,4,Bachelor,3,1,1.284452297,0
19851,5/7/2021,87370,22,193570,2,741,9,Postgraduate,8,0,1.383143508,0
11262,5/7/2021,62220,26,217670,7,284,8,Bachelor,1,0,0.775621826,0
16459,5/7/2021,53530,24,240530,3,799,9,Bachelor,3,0,0.148511072,1
3588,5/7/2021,38320,48,82170,9,401,24,High School,4,1,0.207199298,1
2667,5/7/2021,90070,59,114260,8,782,9,Postgraduate,12,0,0.355677992,0
21146,5/10/2021,95310,26,186150,5,631,11,Doctoral,3,1,2.97810689,1
10816,5/10/2021,78540,43,114110,9,331,28,Bachelor,11,0,0.738365015,0
11604,5/10/2021,98580,57,102780,4,360,16,Doctoral,1,0,0.903977871,0
14538,5/10/2021,43210,42,255200,4,579,10,Postgraduate,11,0,0.49329369,0
12259,5/10/2021,40850,40,286650,4,299,28,Postgraduate,14,1,1.594705444,1
10385,5/10/2021,76300,59,273060,7,345,24,Postgraduate,9,1,0.091138329,1
13802,5/11/2021,46370,45,245730,1,255,17,Postgraduate,2,0,1.770086527,1
20831,5/11/2021,55020,34,204200,1,707,14,Bachelor,12,1,0.077483481,1
22421,5/11/2021,72260,41,245150,1,298,17,Doctoral,13,0,0.373119544,0
9554,5/11/2021,58450,36,126470,9,481,7,Bachelor,7,0,0.285944886,1
12620,5/11/2021,87870,55,244640,7,584,25,Postgraduate,8,1,0.112144318,1
22940,5/11/2021,46480,33,99560,2,694,1,Bachelor,9,1,0.355441383,1
1090,5/11/2021,84850,58,279130,7,366,26,Postgraduate,14,1,0.192602771,1
19162,5/11/2021,31350,55,63600,7,439,2,High School,12,0,0.683534598,0
12494,5/11/2021,46260,38,296700,2,284,21,Doctoral,12,0,2.032107574,0
3004,5/12/2021,91320,57,144900,8,399,13,High School,12,1,2.139717851,1
2005,5/13/2021,88620,58,276130,1,608,14,Doctoral,10,1,0.327032027,1
5629,5/13/2021,49590,46,194480,7,430,10,Doctoral,6,1,0.243613139,0
3374,5/13/2021,50330,56,51610,7,646,25,Bachelor,13,0,0.681018799,1
19931,5/13/2021,32200,50,214320,4,509,13,Bachelor,5,1,2.251295337,1
9282,5/13/2021,74690,50,107870,9,714,3,Bachelor,2,0,0.101048776,0
5004,5/13/2021,89820,26,125820,5,643,18,Postgraduate,10,1,0.501299545,1
7597,5/13/2021,95060,30,238110,5,523,22,Bachelor,13,1,0.590323183,0
17558,5/13/2021,76360,42,76980,2,570,4,Doctoral,1,1,0.232689324,0
22425,5/13/2021,53990,50,267640,8,341,4,Bachelor,7,1,0.586000176,1
19731,5/13/2021,41540,24,289370,5,284,9,Bachelor,8,1,2.321010763,1
22009,5/13/2021,36960,22,237210,5,280,13,Bachelor,6,1,0.963950708,1
12333,5/13/2021,88060,56,88660,6,411,2,Bachelor,8,1,0.436172081,1
6063,5/13/2021,88360,29,293870,4,476,27,Postgraduate,13,0,0.718361745,0
11180,5/13/2021,39800,55,252010,5,352,29,Bachelor,14,0,0.266762327,0
15490,5/14/2021,33140,27,97440,1,294,28,Bachelor,7,1,0.344865763,1
13958,5/14/2021,35800,45,129340,2,253,11,Bachelor,9,0,0.240407365,0
2652,5/14/2021,76750,40,245890,3,488,22,Postgraduate,4,1,2.112183908,1
23096,5/14/2021,36710,32,283160,5,569,11,High School,2,1,0.566726072,0
14087,5/14/2021,77090,37,253080,9,499,18,Postgraduate,13,0,0.598887555,0
23087,5/14/2021,64110,58,264190,7,319,19,Doctoral,12,0,0.097441044,0
19039,5/14/2021,37540,39,273810,7,746,28,Postgraduate,3,0,0.47780985,0
23172,5/14/2021,85320,53,64900,6,411,16,High School,11,0,0.100803177,0
12998,5/14/2021,40970,54,224960,3,557,2,Bachelor,10,0,0.184949688,0
12526,5/14/2021,94730,41,239130,1,262,22,Postgraduate,1,1,0.385935417,1
15627,5/14/2021,44070,54,92540,7,787,17,Bachelor,8,0,0.498809524,0
7849,5/14/2021,86340,44,274370,3,549,7,Bachelor,9,1,0.17027511,0
20128,5/14/2021,49920,31,298220,5,446,22,Bachelor,3,1,2.019305019,0
21984,5/14/2021,61200,57,269520,6,332,1,Doctoral,7,1,1.892498679,0
